"","crew_id","rank","position","division","sub_division","gender","name","duty_shift","shift_team","starfleet_gpa","perseverance_score","week","productivity"
"523",42046,"Ensign","Engineer","Operations","Engineering","Feminine","Camille Nixon","Beta","Team 2",7.7,6.37,7,31.3684092301434
"524",42046,"Ensign","Engineer","Operations","Engineering","Feminine","Camille Nixon","Beta","Team 2",7.7,6.37,8,33.2809046844003
"525",42046,"Ensign","Engineer","Operations","Engineering","Feminine","Camille Nixon","Beta","Team 2",7.7,6.37,9,30.5726847725673
"526",42046,"Ensign","Engineer","Operations","Engineering","Feminine","Camille Nixon","Beta","Team 2",7.7,6.37,10,29.4367302568474
"527",42046,"Ensign","Engineer","Operations","Engineering","Feminine","Camille Nixon","Beta","Team 2",7.7,6.37,11,30.964156878556
"528",42046,"Ensign","Engineer","Operations","Engineering","Feminine","Camille Nixon","Beta","Team 2",7.7,6.37,12,29.1900611692527
"529",42101,"Ensign","Engineer","Operations","Engineering","Feminine","Hiwaaya el-Ayoub","Alpha","Team 2",7.4,7.91,1,38.7829175310666
"530",42101,"Ensign","Engineer","Operations","Engineering","Feminine","Hiwaaya el-Ayoub","Alpha","Team 2",7.4,7.91,2,36.2526860231946
"531",42101,"Ensign","Engineer","Operations","Engineering","Feminine","Hiwaaya el-Ayoub","Alpha","Team 2",7.4,7.91,3,35.8662049730321
"532",42101,"Ensign","Engineer","Operations","Engineering","Feminine","Hiwaaya el-Ayoub","Alpha","Team 2",7.4,7.91,4,34.6892834393694
"533",42101,"Ensign","Engineer","Operations","Engineering","Feminine","Hiwaaya el-Ayoub","Alpha","Team 2",7.4,7.91,5,34.0366274429445
"534",42101,"Ensign","Engineer","Operations","Engineering","Feminine","Hiwaaya el-Ayoub","Alpha","Team 2",7.4,7.91,6,31.5278201047141
"535",42101,"Ensign","Engineer","Operations","Engineering","Feminine","Hiwaaya el-Ayoub","Alpha","Team 2",7.4,7.91,7,31.142867711648
"536",42101,"Ensign","Engineer","Operations","Engineering","Feminine","Hiwaaya el-Ayoub","Alpha","Team 2",7.4,7.91,8,30.1357895687545
"537",42101,"Ensign","Engineer","Operations","Engineering","Feminine","Hiwaaya el-Ayoub","Alpha","Team 2",7.4,7.91,9,28.8833329923639
"538",42101,"Ensign","Engineer","Operations","Engineering","Feminine","Hiwaaya el-Ayoub","Alpha","Team 2",7.4,7.91,10,26.3133230858111
"539",42101,"Ensign","Engineer","Operations","Engineering","Feminine","Hiwaaya el-Ayoub","Alpha","Team 2",7.4,7.91,11,25.8130176508047
"540",42101,"Ensign","Engineer","Operations","Engineering","Feminine","Hiwaaya el-Ayoub","Alpha","Team 2",7.4,7.91,12,24.7164012667857
"541",42147,"Ensign","Engineer","Operations","Engineering","Feminine","Kenia Javalera","Beta","Team 2",6.93,6.03,1,34.1604293542149
"542",42147,"Ensign","Engineer","Operations","Engineering","Feminine","Kenia Javalera","Beta","Team 2",6.93,6.03,2,33.5835302683493
"543",42147,"Ensign","Engineer","Operations","Engineering","Feminine","Kenia Javalera","Beta","Team 2",6.93,6.03,3,32.4656444276519
"544",42147,"Ensign","Engineer","Operations","Engineering","Feminine","Kenia Javalera","Beta","Team 2",6.93,6.03,4,36.0521709593136
"545",42147,"Ensign","Engineer","Operations","Engineering","Feminine","Kenia Javalera","Beta","Team 2",6.93,6.03,5,34.0859444820059
"546",42147,"Ensign","Engineer","Operations","Engineering","Feminine","Kenia Javalera","Beta","Team 2",6.93,6.03,6,34.9735861155024
"547",42147,"Ensign","Engineer","Operations","Engineering","Feminine","Kenia Javalera","Beta","Team 2",6.93,6.03,7,34.8605755523107
"548",42147,"Ensign","Engineer","Operations","Engineering","Feminine","Kenia Javalera","Beta","Team 2",6.93,6.03,8,36.3387909852745
"549",42147,"Ensign","Engineer","Operations","Engineering","Feminine","Kenia Javalera","Beta","Team 2",6.93,6.03,9,39.0068912937805
"550",42147,"Ensign","Engineer","Operations","Engineering","Feminine","Kenia Javalera","Beta","Team 2",6.93,6.03,10,37.0585109399309
"551",42147,"Ensign","Engineer","Operations","Engineering","Feminine","Kenia Javalera","Beta","Team 2",6.93,6.03,11,36.9819450421608
"552",42147,"Ensign","Engineer","Operations","Engineering","Feminine","Kenia Javalera","Beta","Team 2",6.93,6.03,12,39.4443288868389
"553",42171,"Ensign","Engineer","Operations","Engineering","Feminine","Megan Schmitt","Beta","Team 2",6.29,7.9,1,39.8026493042893
"554",42171,"Ensign","Engineer","Operations","Engineering","Feminine","Megan Schmitt","Beta","Team 2",6.29,7.9,2,38.3107584037271
"555",42171,"Ensign","Engineer","Operations","Engineering","Feminine","Megan Schmitt","Beta","Team 2",6.29,7.9,3,38.3398031954145
"556",42171,"Ensign","Engineer","Operations","Engineering","Feminine","Megan Schmitt","Beta","Team 2",6.29,7.9,4,40.8760992384663
"557",42171,"Ensign","Engineer","Operations","Engineering","Feminine","Megan Schmitt","Beta","Team 2",6.29,7.9,5,40.3415511069218
"558",42171,"Ensign","Engineer","Operations","Engineering","Feminine","Megan Schmitt","Beta","Team 2",6.29,7.9,6,38.9274709280355
"559",42171,"Ensign","Engineer","Operations","Engineering","Feminine","Megan Schmitt","Beta","Team 2",6.29,7.9,7,42.2545723536292
"560",42171,"Ensign","Engineer","Operations","Engineering","Feminine","Megan Schmitt","Beta","Team 2",6.29,7.9,8,40.7266991710369
"561",42171,"Ensign","Engineer","Operations","Engineering","Feminine","Megan Schmitt","Beta","Team 2",6.29,7.9,9,42.3379462387833
"562",42171,"Ensign","Engineer","Operations","Engineering","Feminine","Megan Schmitt","Beta","Team 2",6.29,7.9,10,43.0193920369893
"563",42171,"Ensign","Engineer","Operations","Engineering","Feminine","Megan Schmitt","Beta","Team 2",6.29,7.9,11,43.1835506052938
"564",42171,"Ensign","Engineer","Operations","Engineering","Feminine","Megan Schmitt","Beta","Team 2",6.29,7.9,12,43.3356016876389
"565",42177,"Ensign","Engineer","Operations","Engineering","Feminine","Muhjar el-Niazi","Alpha","Team 2",8.84,5.84,1,36.4959455568655
"566",42177,"Ensign","Engineer","Operations","Engineering","Feminine","Muhjar el-Niazi","Alpha","Team 2",8.84,5.84,2,36.826668936983
"567",42177,"Ensign","Engineer","Operations","Engineering","Feminine","Muhjar el-Niazi","Alpha","Team 2",8.84,5.84,3,36.4320395687893
"568",42177,"Ensign","Engineer","Operations","Engineering","Feminine","Muhjar el-Niazi","Alpha","Team 2",8.84,5.84,4,37.610116814783
"569",42177,"Ensign","Engineer","Operations","Engineering","Feminine","Muhjar el-Niazi","Alpha","Team 2",8.84,5.84,5,38.5461146117647
"570",42177,"Ensign","Engineer","Operations","Engineering","Feminine","Muhjar el-Niazi","Alpha","Team 2",8.84,5.84,6,38.0221651248588
"571",42177,"Ensign","Engineer","Operations","Engineering","Feminine","Muhjar el-Niazi","Alpha","Team 2",8.84,5.84,7,35.7850776562073
"572",42177,"Ensign","Engineer","Operations","Engineering","Feminine","Muhjar el-Niazi","Alpha","Team 2",8.84,5.84,8,37.1328594389588
"573",42177,"Ensign","Engineer","Operations","Engineering","Feminine","Muhjar el-Niazi","Alpha","Team 2",8.84,5.84,9,38.0804050885866
"574",42177,"Ensign","Engineer","Operations","Engineering","Feminine","Muhjar el-Niazi","Alpha","Team 2",8.84,5.84,10,37.005956062547
"575",42177,"Ensign","Engineer","Operations","Engineering","Feminine","Muhjar el-Niazi","Alpha","Team 2",8.84,5.84,11,39.0461216909348
"576",42177,"Ensign","Engineer","Operations","Engineering","Feminine","Muhjar el-Niazi","Alpha","Team 2",8.84,5.84,12,39.3405248781303
"577",42204,"Ensign","Engineer","Operations","Engineering","Feminine","Rio Nguyen","Beta","Team 2",6.58,7.1,1,30.3968557038367
"578",42204,"Ensign","Engineer","Operations","Engineering","Feminine","Rio Nguyen","Beta","Team 2",6.58,7.1,2,29.9090374686481
"579",42204,"Ensign","Engineer","Operations","Engineering","Feminine","Rio Nguyen","Beta","Team 2",6.58,7.1,3,29.704074511481
"580",42204,"Ensign","Engineer","Operations","Engineering","Feminine","Rio Nguyen","Beta","Team 2",6.58,7.1,4,30.542857142177
"581",42204,"Ensign","Engineer","Operations","Engineering","Feminine","Rio Nguyen","Beta","Team 2",6.58,7.1,5,27.9479163651682
"582",42204,"Ensign","Engineer","Operations","Engineering","Feminine","Rio Nguyen","Beta","Team 2",6.58,7.1,6,31.0699453995889
"583",42204,"Ensign","Engineer","Operations","Engineering","Feminine","Rio Nguyen","Beta","Team 2",6.58,7.1,7,31.2063230641409
"584",42204,"Ensign","Engineer","Operations","Engineering","Feminine","Rio Nguyen","Beta","Team 2",6.58,7.1,8,28.3261868926896
"585",42204,"Ensign","Engineer","Operations","Engineering","Feminine","Rio Nguyen","Beta","Team 2",6.58,7.1,9,29.5021838027074
"586",42204,"Ensign","Engineer","Operations","Engineering","Feminine","Rio Nguyen","Beta","Team 2",6.58,7.1,10,27.6731410300955
"587",42204,"Ensign","Engineer","Operations","Engineering","Feminine","Rio Nguyen","Beta","Team 2",6.58,7.1,11,27.096416814445
"588",42204,"Ensign","Engineer","Operations","Engineering","Feminine","Rio Nguyen","Beta","Team 2",6.58,7.1,12,26.986905739919
"589",42251,"Ensign","Engineer","Operations","Engineering","Feminine","Zolboo Wu","Delta","Team 2",6.44,7.05,1,36.4176824576418
"590",42251,"Ensign","Engineer","Operations","Engineering","Feminine","Zolboo Wu","Delta","Team 2",6.44,7.05,2,35.8366095484569
"591",42251,"Ensign","Engineer","Operations","Engineering","Feminine","Zolboo Wu","Delta","Team 2",6.44,7.05,3,34.0624467589161
"592",42251,"Ensign","Engineer","Operations","Engineering","Feminine","Zolboo Wu","Delta","Team 2",6.44,7.05,4,34.3137676867754
"593",42251,"Ensign","Engineer","Operations","Engineering","Feminine","Zolboo Wu","Delta","Team 2",6.44,7.05,5,33.884192189099
"594",42251,"Ensign","Engineer","Operations","Engineering","Feminine","Zolboo Wu","Delta","Team 2",6.44,7.05,6,33.6308297254963
"595",42251,"Ensign","Engineer","Operations","Engineering","Feminine","Zolboo Wu","Delta","Team 2",6.44,7.05,7,34.4199168284792
"596",42251,"Ensign","Engineer","Operations","Engineering","Feminine","Zolboo Wu","Delta","Team 2",6.44,7.05,8,34.2281389188474
"597",42251,"Ensign","Engineer","Operations","Engineering","Feminine","Zolboo Wu","Delta","Team 2",6.44,7.05,9,33.7670943794276
"598",42251,"Ensign","Engineer","Operations","Engineering","Feminine","Zolboo Wu","Delta","Team 2",6.44,7.05,10,32.7255154144657
"599",42251,"Ensign","Engineer","Operations","Engineering","Feminine","Zolboo Wu","Delta","Team 2",6.44,7.05,11,33.635380051077
"600",42251,"Ensign","Engineer","Operations","Engineering","Feminine","Zolboo Wu","Delta","Team 2",6.44,7.05,12,30.9423669365829
"601",42010,"Ensign","Engineer","Operations","Engineering","Masculine","Aiman al-Ebrahimi","Alpha","Team 2",7.28,6.43,1,34.1089083884369
"602",42010,"Ensign","Engineer","Operations","Engineering","Masculine","Aiman al-Ebrahimi","Alpha","Team 2",7.28,6.43,2,33.1146779187767
"603",42010,"Ensign","Engineer","Operations","Engineering","Masculine","Aiman al-Ebrahimi","Alpha","Team 2",7.28,6.43,3,33.7522152039581
"604",42010,"Ensign","Engineer","Operations","Engineering","Masculine","Aiman al-Ebrahimi","Alpha","Team 2",7.28,6.43,4,32.8297183782944
"605",42010,"Ensign","Engineer","Operations","Engineering","Masculine","Aiman al-Ebrahimi","Alpha","Team 2",7.28,6.43,5,30.6822928783631
"606",42010,"Ensign","Engineer","Operations","Engineering","Masculine","Aiman al-Ebrahimi","Alpha","Team 2",7.28,6.43,6,34.3806146058436
"607",42010,"Ensign","Engineer","Operations","Engineering","Masculine","Aiman al-Ebrahimi","Alpha","Team 2",7.28,6.43,7,33.0766463663137
"608",42010,"Ensign","Engineer","Operations","Engineering","Masculine","Aiman al-Ebrahimi","Alpha","Team 2",7.28,6.43,8,31.281107761513
"609",42010,"Ensign","Engineer","Operations","Engineering","Masculine","Aiman al-Ebrahimi","Alpha","Team 2",7.28,6.43,9,33.1077563573216
"610",42010,"Ensign","Engineer","Operations","Engineering","Masculine","Aiman al-Ebrahimi","Alpha","Team 2",7.28,6.43,10,32.5214910151249
"611",42010,"Ensign","Engineer","Operations","Engineering","Masculine","Aiman al-Ebrahimi","Alpha","Team 2",7.28,6.43,11,31.8076481045115
"612",42010,"Ensign","Engineer","Operations","Engineering","Masculine","Aiman al-Ebrahimi","Alpha","Team 2",7.28,6.43,12,32.7013604755362
"613",42057,"Ensign","Engineer","Operations","Engineering","Masculine","Cole Garcia","Beta","Team 2",8.91,7.96,1,40.4238895425336
"614",42057,"Ensign","Engineer","Operations","Engineering","Masculine","Cole Garcia","Beta","Team 2",8.91,7.96,2,39.6698416724969
"615",42057,"Ensign","Engineer","Operations","Engineering","Masculine","Cole Garcia","Beta","Team 2",8.91,7.96,3,37.7656376855818
"616",42057,"Ensign","Engineer","Operations","Engineering","Masculine","Cole Garcia","Beta","Team 2",8.91,7.96,4,36.3853694615921
"617",42057,"Ensign","Engineer","Operations","Engineering","Masculine","Cole Garcia","Beta","Team 2",8.91,7.96,5,37.8508247162813
"618",42057,"Ensign","Engineer","Operations","Engineering","Masculine","Cole Garcia","Beta","Team 2",8.91,7.96,6,37.0293532822543
"619",42057,"Ensign","Engineer","Operations","Engineering","Masculine","Cole Garcia","Beta","Team 2",8.91,7.96,7,36.4475668260459
"620",42057,"Ensign","Engineer","Operations","Engineering","Masculine","Cole Garcia","Beta","Team 2",8.91,7.96,8,37.1901225911665
"621",42057,"Ensign","Engineer","Operations","Engineering","Masculine","Cole Garcia","Beta","Team 2",8.91,7.96,9,36.2324055634501
"622",42057,"Ensign","Engineer","Operations","Engineering","Masculine","Cole Garcia","Beta","Team 2",8.91,7.96,10,36.0454397128378
"623",42057,"Ensign","Engineer","Operations","Engineering","Masculine","Cole Garcia","Beta","Team 2",8.91,7.96,11,34.4907038444903
"624",42057,"Ensign","Engineer","Operations","Engineering","Masculine","Cole Garcia","Beta","Team 2",8.91,7.96,12,36.9110517620463
"625",42060,"Ensign","Engineer","Operations","Engineering","Masculine","Creighton Riddle","Beta","Team 2",9.06,6.65,1,37.7423712693194
"626",42060,"Ensign","Engineer","Operations","Engineering","Masculine","Creighton Riddle","Beta","Team 2",9.06,6.65,2,37.2672439622932
"627",42060,"Ensign","Engineer","Operations","Engineering","Masculine","Creighton Riddle","Beta","Team 2",9.06,6.65,3,38.289296491221
"628",42060,"Ensign","Engineer","Operations","Engineering","Masculine","Creighton Riddle","Beta","Team 2",9.06,6.65,4,38.1080334157268
"629",42060,"Ensign","Engineer","Operations","Engineering","Masculine","Creighton Riddle","Beta","Team 2",9.06,6.65,5,37.7746120025043
"630",42060,"Ensign","Engineer","Operations","Engineering","Masculine","Creighton Riddle","Beta","Team 2",9.06,6.65,6,40.6939553306211
"631",42060,"Ensign","Engineer","Operations","Engineering","Masculine","Creighton Riddle","Beta","Team 2",9.06,6.65,7,39.8269673429924
"632",42060,"Ensign","Engineer","Operations","Engineering","Masculine","Creighton Riddle","Beta","Team 2",9.06,6.65,8,38.9583741918121
"633",42060,"Ensign","Engineer","Operations","Engineering","Masculine","Creighton Riddle","Beta","Team 2",9.06,6.65,9,40.3554043268019
"634",42060,"Ensign","Engineer","Operations","Engineering","Masculine","Creighton Riddle","Beta","Team 2",9.06,6.65,10,39.4959123454656
"635",42060,"Ensign","Engineer","Operations","Engineering","Masculine","Creighton Riddle","Beta","Team 2",9.06,6.65,11,41.1938608168133
"636",42060,"Ensign","Engineer","Operations","Engineering","Masculine","Creighton Riddle","Beta","Team 2",9.06,6.65,12,39.1627097855818
"637",42069,"Ensign","Engineer","Operations","Engineering","Masculine","Davion Ross","Gamma","Team 2",8.75,6.47,1,30.2395726838522
"638",42069,"Ensign","Engineer","Operations","Engineering","Masculine","Davion Ross","Gamma","Team 2",8.75,6.47,2,31.3166817394606
"639",42069,"Ensign","Engineer","Operations","Engineering","Masculine","Davion Ross","Gamma","Team 2",8.75,6.47,3,27.6739184635848
"640",42069,"Ensign","Engineer","Operations","Engineering","Masculine","Davion Ross","Gamma","Team 2",8.75,6.47,4,29.5308152695156
"641",42069,"Ensign","Engineer","Operations","Engineering","Masculine","Davion Ross","Gamma","Team 2",8.75,6.47,5,26.5793525057969
"642",42069,"Ensign","Engineer","Operations","Engineering","Masculine","Davion Ross","Gamma","Team 2",8.75,6.47,6,23.5911863339533
"643",42069,"Ensign","Engineer","Operations","Engineering","Masculine","Davion Ross","Gamma","Team 2",8.75,6.47,7,24.3130973946288
"644",42069,"Ensign","Engineer","Operations","Engineering","Masculine","Davion Ross","Gamma","Team 2",8.75,6.47,8,23.8826608431181
"645",42069,"Ensign","Engineer","Operations","Engineering","Masculine","Davion Ross","Gamma","Team 2",8.75,6.47,9,22.4042148410476
"646",42069,"Ensign","Engineer","Operations","Engineering","Masculine","Davion Ross","Gamma","Team 2",8.75,6.47,10,22.7834837426666
"647",42069,"Ensign","Engineer","Operations","Engineering","Masculine","Davion Ross","Gamma","Team 2",8.75,6.47,11,21.3379661500088
"648",42069,"Ensign","Engineer","Operations","Engineering","Masculine","Davion Ross","Gamma","Team 2",8.75,6.47,12,22.4631369388024
"649",42132,"Ensign","Engineer","Operations","Engineering","Masculine","Jose Morales","Gamma","Team 2",7.54,7.48,1,33.651316358565
"650",42132,"Ensign","Engineer","Operations","Engineering","Masculine","Jose Morales","Gamma","Team 2",7.54,7.48,2,33.0205733014764
"651",42132,"Ensign","Engineer","Operations","Engineering","Masculine","Jose Morales","Gamma","Team 2",7.54,7.48,3,35.3621546826124
"652",42132,"Ensign","Engineer","Operations","Engineering","Masculine","Jose Morales","Gamma","Team 2",7.54,7.48,4,34.3989728589151
"653",42132,"Ensign","Engineer","Operations","Engineering","Masculine","Jose Morales","Gamma","Team 2",7.54,7.48,5,37.6054644530895
"654",42132,"Ensign","Engineer","Operations","Engineering","Masculine","Jose Morales","Gamma","Team 2",7.54,7.48,6,36.6014397814014
"655",42132,"Ensign","Engineer","Operations","Engineering","Masculine","Jose Morales","Gamma","Team 2",7.54,7.48,7,38.0056733202908
"656",42132,"Ensign","Engineer","Operations","Engineering","Masculine","Jose Morales","Gamma","Team 2",7.54,7.48,8,38.7043957266332
"657",42132,"Ensign","Engineer","Operations","Engineering","Masculine","Jose Morales","Gamma","Team 2",7.54,7.48,9,41.69598423457
"658",42132,"Ensign","Engineer","Operations","Engineering","Masculine","Jose Morales","Gamma","Team 2",7.54,7.48,10,41.2119392233589
"659",42132,"Ensign","Engineer","Operations","Engineering","Masculine","Jose Morales","Gamma","Team 2",7.54,7.48,11,40.3291818024248
"660",42132,"Ensign","Engineer","Operations","Engineering","Masculine","Jose Morales","Gamma","Team 2",7.54,7.48,12,42.1560528882049
"661",42166,"Ensign","Engineer","Operations","Engineering","Masculine","Marcus Gonzales","Alpha","Team 2",6.48,5.73,1,34.167663974416
"662",42166,"Ensign","Engineer","Operations","Engineering","Masculine","Marcus Gonzales","Alpha","Team 2",6.48,5.73,2,32.9102548287515
"663",42166,"Ensign","Engineer","Operations","Engineering","Masculine","Marcus Gonzales","Alpha","Team 2",6.48,5.73,3,32.0291499409876
"664",42166,"Ensign","Engineer","Operations","Engineering","Masculine","Marcus Gonzales","Alpha","Team 2",6.48,5.73,4,31.6200990244305
"665",42166,"Ensign","Engineer","Operations","Engineering","Masculine","Marcus Gonzales","Alpha","Team 2",6.48,5.73,5,31.3461551157618
"666",42166,"Ensign","Engineer","Operations","Engineering","Masculine","Marcus Gonzales","Alpha","Team 2",6.48,5.73,6,30.0921595942109
"667",42166,"Ensign","Engineer","Operations","Engineering","Masculine","Marcus Gonzales","Alpha","Team 2",6.48,5.73,7,28.9124523764854
"668",42166,"Ensign","Engineer","Operations","Engineering","Masculine","Marcus Gonzales","Alpha","Team 2",6.48,5.73,8,27.8828617850508
"669",42166,"Ensign","Engineer","Operations","Engineering","Masculine","Marcus Gonzales","Alpha","Team 2",6.48,5.73,9,26.6259770212422
"670",42166,"Ensign","Engineer","Operations","Engineering","Masculine","Marcus Gonzales","Alpha","Team 2",6.48,5.73,10,26.9186002973963
"671",42166,"Ensign","Engineer","Operations","Engineering","Masculine","Marcus Gonzales","Alpha","Team 2",6.48,5.73,11,22.5496647536942
"672",42166,"Ensign","Engineer","Operations","Engineering","Masculine","Marcus Gonzales","Alpha","Team 2",6.48,5.73,12,24.188691856546
"673",42172,"Ensign","Engineer","Operations","Engineering","Masculine","Michael Nelson","Delta","Team 2",7.15,5.86,1,28.2796417766294
"674",42172,"Ensign","Engineer","Operations","Engineering","Masculine","Michael Nelson","Delta","Team 2",7.15,5.86,2,27.4636155612599
"675",42172,"Ensign","Engineer","Operations","Engineering","Masculine","Michael Nelson","Delta","Team 2",7.15,5.86,3,26.2775884289486
"676",42172,"Ensign","Engineer","Operations","Engineering","Masculine","Michael Nelson","Delta","Team 2",7.15,5.86,4,26.8835552999751
"677",42172,"Ensign","Engineer","Operations","Engineering","Masculine","Michael Nelson","Delta","Team 2",7.15,5.86,5,24.5287348107316
"678",42172,"Ensign","Engineer","Operations","Engineering","Masculine","Michael Nelson","Delta","Team 2",7.15,5.86,6,24.0229962365842
"679",42172,"Ensign","Engineer","Operations","Engineering","Masculine","Michael Nelson","Delta","Team 2",7.15,5.86,7,24.1008531793765
"680",42172,"Ensign","Engineer","Operations","Engineering","Masculine","Michael Nelson","Delta","Team 2",7.15,5.86,8,22.6221062959946
"681",42172,"Ensign","Engineer","Operations","Engineering","Masculine","Michael Nelson","Delta","Team 2",7.15,5.86,9,23.0155979312803
"682",42172,"Ensign","Engineer","Operations","Engineering","Masculine","Michael Nelson","Delta","Team 2",7.15,5.86,10,20.0316561001104
"683",42172,"Ensign","Engineer","Operations","Engineering","Masculine","Michael Nelson","Delta","Team 2",7.15,5.86,11,21.8022674221804
"684",42172,"Ensign","Engineer","Operations","Engineering","Masculine","Michael Nelson","Delta","Team 2",7.15,5.86,12,20.7902373108475
"685",42207,"Ensign","Engineer","Operations","Engineering","Masculine","Ryan Ratcliff","Delta","Team 2",8.35,4.91,1,32.6874429884445
"686",42207,"Ensign","Engineer","Operations","Engineering","Masculine","Ryan Ratcliff","Delta","Team 2",8.35,4.91,2,34.0564803616949
"687",42207,"Ensign","Engineer","Operations","Engineering","Masculine","Ryan Ratcliff","Delta","Team 2",8.35,4.91,3,31.612002709051
"688",42207,"Ensign","Engineer","Operations","Engineering","Masculine","Ryan Ratcliff","Delta","Team 2",8.35,4.91,4,31.2006097625913
"689",42207,"Ensign","Engineer","Operations","Engineering","Masculine","Ryan Ratcliff","Delta","Team 2",8.35,4.91,5,29.9100147758748
"690",42207,"Ensign","Engineer","Operations","Engineering","Masculine","Ryan Ratcliff","Delta","Team 2",8.35,4.91,6,29.1338597963962
"691",42207,"Ensign","Engineer","Operations","Engineering","Masculine","Ryan Ratcliff","Delta","Team 2",8.35,4.91,7,27.9439079345573
"692",42207,"Ensign","Engineer","Operations","Engineering","Masculine","Ryan Ratcliff","Delta","Team 2",8.35,4.91,8,25.5863973451096
"693",42207,"Ensign","Engineer","Operations","Engineering","Masculine","Ryan Ratcliff","Delta","Team 2",8.35,4.91,9,24.906087356027
"694",42207,"Ensign","Engineer","Operations","Engineering","Masculine","Ryan Ratcliff","Delta","Team 2",8.35,4.91,10,24.6723592438736
"695",42207,"Ensign","Engineer","Operations","Engineering","Masculine","Ryan Ratcliff","Delta","Team 2",8.35,4.91,11,23.0499833685023
"696",42207,"Ensign","Engineer","Operations","Engineering","Masculine","Ryan Ratcliff","Delta","Team 2",8.35,4.91,12,23.9289966268881
"697",42211,"Ensign","Engineer","Operations","Engineering","Masculine","Samuel Schiller","Gamma","Team 2",8.21,6.49,1,33.7306444186238
"698",42211,"Ensign","Engineer","Operations","Engineering","Masculine","Samuel Schiller","Gamma","Team 2",8.21,6.49,2,31.5322128982266
"699",42211,"Ensign","Engineer","Operations","Engineering","Masculine","Samuel Schiller","Gamma","Team 2",8.21,6.49,3,31.9778056612388
"700",42211,"Ensign","Engineer","Operations","Engineering","Masculine","Samuel Schiller","Gamma","Team 2",8.21,6.49,4,30.9317883706449
"701",42211,"Ensign","Engineer","Operations","Engineering","Masculine","Samuel Schiller","Gamma","Team 2",8.21,6.49,5,29.6838963096388
"702",42211,"Ensign","Engineer","Operations","Engineering","Masculine","Samuel Schiller","Gamma","Team 2",8.21,6.49,6,30.4121452793275
"703",42211,"Ensign","Engineer","Operations","Engineering","Masculine","Samuel Schiller","Gamma","Team 2",8.21,6.49,7,27.3969145246196
"704",42211,"Ensign","Engineer","Operations","Engineering","Masculine","Samuel Schiller","Gamma","Team 2",8.21,6.49,8,29.7976274698259
"705",42211,"Ensign","Engineer","Operations","Engineering","Masculine","Samuel Schiller","Gamma","Team 2",8.21,6.49,9,25.3630607302125
"706",42211,"Ensign","Engineer","Operations","Engineering","Masculine","Samuel Schiller","Gamma","Team 2",8.21,6.49,10,27.4113928099069
"707",42211,"Ensign","Engineer","Operations","Engineering","Masculine","Samuel Schiller","Gamma","Team 2",8.21,6.49,11,26.3301723924944
"708",42211,"Ensign","Engineer","Operations","Engineering","Masculine","Samuel Schiller","Gamma","Team 2",8.21,6.49,12,27.5762587833281
"709",42116,"Ensign","Engineer","Operations","Engineering","Non-binary","Jeffrey Lee","Gamma","Team 2",6.72,8.8,1,33.5125598236144
"710",42116,"Ensign","Engineer","Operations","Engineering","Non-binary","Jeffrey Lee","Gamma","Team 2",6.72,8.8,2,30.1309656394548
"711",42116,"Ensign","Engineer","Operations","Engineering","Non-binary","Jeffrey Lee","Gamma","Team 2",6.72,8.8,3,31.2061764716847
"712",42116,"Ensign","Engineer","Operations","Engineering","Non-binary","Jeffrey Lee","Gamma","Team 2",6.72,8.8,4,30.9541910934686
"713",42116,"Ensign","Engineer","Operations","Engineering","Non-binary","Jeffrey Lee","Gamma","Team 2",6.72,8.8,5,29.1215744461671
"714",42116,"Ensign","Engineer","Operations","Engineering","Non-binary","Jeffrey Lee","Gamma","Team 2",6.72,8.8,6,30.453777230816
"715",42116,"Ensign","Engineer","Operations","Engineering","Non-binary","Jeffrey Lee","Gamma","Team 2",6.72,8.8,7,26.6045681831124
"716",42116,"Ensign","Engineer","Operations","Engineering","Non-binary","Jeffrey Lee","Gamma","Team 2",6.72,8.8,8,29.2015641786954
"717",42116,"Ensign","Engineer","Operations","Engineering","Non-binary","Jeffrey Lee","Gamma","Team 2",6.72,8.8,9,28.4586510078475
"718",42116,"Ensign","Engineer","Operations","Engineering","Non-binary","Jeffrey Lee","Gamma","Team 2",6.72,8.8,10,26.6626185006886
"719",42116,"Ensign","Engineer","Operations","Engineering","Non-binary","Jeffrey Lee","Gamma","Team 2",6.72,8.8,11,27.9202155513978
"720",42116,"Ensign","Engineer","Operations","Engineering","Non-binary","Jeffrey Lee","Gamma","Team 2",6.72,8.8,12,26.2396641170725
"721",42205,"Ensign","Engineer","Operations","Engineering","Non-binary","Roman Surmeier","Beta","Team 2",7.43,6.21,1,32.4307244331784
"722",42205,"Ensign","Engineer","Operations","Engineering","Non-binary","Roman Surmeier","Beta","Team 2",7.43,6.21,2,34.2646711134736
"723",42205,"Ensign","Engineer","Operations","Engineering","Non-binary","Roman Surmeier","Beta","Team 2",7.43,6.21,3,30.4308584489225
"724",42205,"Ensign","Engineer","Operations","Engineering","Non-binary","Roman Surmeier","Beta","Team 2",7.43,6.21,4,31.0912896838034
"725",42205,"Ensign","Engineer","Operations","Engineering","Non-binary","Roman Surmeier","Beta","Team 2",7.43,6.21,5,31.6721355059217
"726",42205,"Ensign","Engineer","Operations","Engineering","Non-binary","Roman Surmeier","Beta","Team 2",7.43,6.21,6,29.7044101620024
